team_id,league_id,season,position,points,played,wins,draws,losses,goals_for,goals_against,goal_diff,win_rate,goals_per_match,home_wins,away_wins,injury_count,shots_total,shots_on_goal,shots_off_goal,shots_blocked,shots_inside_box,shots_outside_box,fouls_committed,fouls_drawn,corners_taken,offsides,ball_possession_avg,yellow_cards,red_cards,passes_total,passes_accurate,passes_accuracy_pct,passes_key,attacks_total,attacks_dangerous,goalkeeper_saves,goalkeeper_saves_pct,venue_id,venue_name,venue_capacity,coach_id,coach_name,coach_nationality,team_formation_most_used,avg_team_age,home_shots_avg,away_shots_avg,home_possession_avg,away_possession_avg,home_corners_avg,away_corners_avg,home_cards_avg,away_cards_avg,top_scorer_goals,top_scorer_assists,top_scorer_rating,squad_market_value,squad_avg_age,squad_foreign_players,players_injured_current,players_suspended_current,last_5_matches_wins,last_5_matches_goals_for,last_5_matches_goals_against,form_trend,matches_clean_sheets,matches_failed_to_score,recent_match_possession,recent_match_shots,recent_match_corners,recent_match_cards,recent_match_fouls,recent_match_offsides,recent_match_lineup_changes,recent_match_substitutions,avg_odds_win,avg_odds_draw,avg_odds_lose,bookmaker_confidence,prediction_accuracy_score
182,78,2025,5,3,1,1,0,0,2,1,1,1.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.970000000000001,0.0,26.25,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
167,78,2025,6,3,1,1,0,0,2,1,1,1.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,5.205,0.0,25.5,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
192,78,2025,7,3,1,1,0,0,1,0,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,2.0,5.505,0.0,26.1,20.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
165,78,2025,8,1,1,0,1,0,3,3,0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,4.0,0.0,5.5409999999999995,0.0,26.35,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
186,78,2025,9,1,1,0,1,0,3,3,0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.545,0.0,25.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
175,78,2025,10,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.445,0.0,25.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
163,78,2025,11,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,2.0,5.05,0.0,26.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
168,78,2025,12,0,1,0,0,1,1,2,-1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.6000000000000005,0.0,24.95,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
172,78,2025,13,0,1,0,0,1,1,2,-1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.340000000000001,0.0,25.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
164,78,2025,14,0,1,0,0,1,0,1,-1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.5649999999999995,0.0,27.65,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
160,78,2025,15,0,1,0,0,1,1,3,-2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.67,0.0,26.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
180,78,2025,16,0,1,0,0,1,1,3,-2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.135000000000001,0.0,26.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
162,78,2025,17,0,1,0,0,1,1,4,-3,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,4.585,0.0,24.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
173,78,2025,18,0,1,0,0,1,0,6,-6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.205,0.0,23.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
492,135,2025,1,3,1,1,0,0,2,0,2,1.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,4.965000000000001,0.0,28.55,20.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
895,135,2025,3,3,1,1,0,0,2,0,2,1.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,5.624999999999999,0.0,25.5,20.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
520,135,2025,4,3,1,1,0,0,2,1,1,1.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.405,0.0,27.55,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
497,135,2025,5,3,1,1,0,0,1,0,1,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.165,0.0,25.4,20.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
502,135,2025,7,1,1,0,1,0,1,1,0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.305000000000001,0.0,26.35,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
490,135,2025,9,1,1,0,1,0,1,1,0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.42,0.0,24.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
867,135,2025,10,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,867.0,Yaakov Turner Toto Stadium,16126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.630000000000001,0.0,24.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
495,135,2025,11,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,495.0,Villa Park,42824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.69,0.0,26.35,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
801,135,2025,6,1,1,0,1,0,1,1,0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,27.789473684210527,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
494,135,2025,12,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,494.0,Emirates Stadium,60383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.3950000000000005,0.0,25.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
505,135,2025,13,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,6.645500000000001,0.0,27.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
496,135,2025,2,3,1,1,0,0,2,0,2,1.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,3.0,2.0,6.4915,0.0,25.45,19.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
499,135,2025,8,1,1,0,1,0,1,1,0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.265,0.0,25.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
503,135,2025,14,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.584999999999999,0.0,26.45,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
523,135,2025,20,0,1,0,0,1,0,2,-2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,2.0,5.045,0.0,23.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
504,135,2025,15,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,504.0,Vitality Stadium,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.405,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
489,135,2025,16,0,1,0,0,1,1,2,-1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.74,0.0,26.15,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
500,135,2025,17,0,1,0,0,1,0,1,-1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.254999999999999,0.0,27.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
488,135,2025,18,0,1,0,0,1,0,2,-2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.765,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
487,135,2025,19,0,1,0,0,1,0,2,-2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.164999999999999,0.0,27.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
